post_id,thread_id,user_id,created_at,text,is_reply,topic_category,user_id_hashed
post_008646,thread_03003,user_0243,2024-03-18 11:21:09,Banking crisis affects Asia Pacific economy,True,economics,dcb001ac20da19d4
post_008647,thread_03003,user_0157,2024-03-18 11:27:23,Police reform protests continue in Portland,True,politics,98cc26d3a0f52526
post_008648,thread_03004,user_0134,2024-03-18 11:32:46,Data privacy concerns grow around facial recognition,False,tech,eed0a46550897707
post_008649,thread_03004,user_0226,2024-03-18 11:52:12,Stock market volatility continues amid banking crisis,True,economics,67449d50a938fc0b
post_008650,thread_03005,user_0242,2024-03-18 11:54:32,Electric vehicle sales surge in Southeast Asia,False,tech,bf216b7ac5143eb0
post_008651,thread_03005,user_0040,2024-03-18 11:55:18,New Meta product disrupts healthcare market. History will remember this.,True,tech,47018ff0b8b5697b
post_008652,thread_03005,user_0245,2024-03-18 12:00:30,Breaking: Tax reform plan targets seniors,True,politics,d00ebbca9e619b22
post_008653,thread_03005,user_0244,2024-03-18 12:21:05,Syria conflict enters new phase with Russia involvement,True,geopolitics,59a2ecc03cd6dcf2
post_008654,thread_03006,user_0174,2024-03-18 12:22:19,New Tesla product disrupts entertainment market,False,tech,81c4677319ec1a8a
post_008655,thread_03006,user_0135,2024-03-18 12:22:55,Israel and Palestine negotiations stall over security guarantees,True,geopolitics,620050b45390b21d
post_008656,thread_03006,user_0196,2024-03-18 12:24:46,Healthcare reform proposal faces opposition from middle class,True,politics,f3d340fe34b16f61
post_008657,thread_03007,user_0196,2024-03-18 13:05:14,Book bans debated in Texas schools,False,culture,f3d340fe34b16f61
post_008658,thread_03008,user_0239,2024-03-18 13:24:58,Reminder: Gun control legislation proposed after market manipulation. This is huge.,False,politics,4960459bfb6e4a91
post_008659,thread_03009,user_0141,2024-03-18 13:47:32,EU sanctions target India over trade agreements,False,geopolitics,63f2bd4ded8aca6f
post_008660,thread_03009,user_0211,2024-03-18 13:50:06,Oil prices surge after regulatory news,True,economics,779a054b510248b2
post_008661,thread_03009,user_0237,2024-03-18 14:05:27,Newsom announces campaign for senate. History will remember this.,True,politics,ae082773676c293c
post_008662,thread_03009,user_0225,2024-03-18 14:14:16,The UN Security Council discusses human rights violations in emergency session. Not surprised.,True,geopolitics,85807459f8439618
post_008663,thread_03010,user_0241,2024-03-18 14:15:37,Kanye West controversy sparks online debate,False,culture,33ad7943fdd11301
post_008664,thread_03011,user_0044,2024-03-18 14:39:10,New superhero film breaks box office records. This is huge.,False,culture,e2be1465f31e57f1
post_008665,thread_03011,user_0120,2024-03-18 14:44:38,Syria conflict enters new phase with China involvement,True,geopolitics,4631d150c90c42fb
post_008666,thread_03011,user_0204,2024-03-18 15:03:55,Reminder: Kanye West controversy sparks online debate,True,culture,82db64d778a0af18
post_008667,thread_03012,user_0221,2024-03-18 15:05:52,Unpopular opinion: New documentary breaks box office records,False,culture,8825a4d7d417c6f8
post_008668,thread_03012,user_0213,2024-03-18 15:06:10,Thread: Video game battle royale launches with AI companions,True,culture,8cd50f1de220e42f
post_008669,thread_03013,user_0239,2024-03-18 15:16:30,Change my mind: Gun control legislation proposed after market manipulation,False,politics,4960459bfb6e4a91
post_008670,thread_03013,user_0181,2024-03-18 15:22:39,Climate policy debate intensifies in Southeast Asia,True,politics,074a725ea819ac30
post_008671,thread_03014,user_0247,2024-03-18 15:49:34,Iran nuclear program raises concerns in Middle East,False,geopolitics,127d86b91e9b5ef0
post_008672,thread_03014,user_0198,2024-03-18 16:07:40,Reminder: Art exhibition on settlements opens at Met,True,culture,a8623eff67b81196
post_008673,thread_03015,user_0239,2024-03-18 16:38:52,Iran nuclear program raises concerns in Middle East,False,geopolitics,4960459bfb6e4a91
post_008674,thread_03015,user_0247,2024-03-18 16:51:15,Music festival hacking scandal sells out in minutes,True,culture,127d86b91e9b5ef0
post_008675,thread_03016,user_0048,2024-03-18 16:59:16,This is concerning because Cancel culture discussion focuses on athlete,False,culture,58d9d2f03715b5a7
post_008676,thread_03016,user_0170,2024-03-18 16:59:42,Russia and China are strengthening their alliance in Asia Pacific,True,geopolitics,41e0da28261abd58
post_008677,thread_03017,user_0237,2024-03-18 17:03:58,This is concerning because AI advancement in autonomous vehicles raises ethical questions,False,tech,ae082773676c293c
post_008678,thread_03017,user_0152,2024-03-18 17:06:11,Oil prices surge after market manipulation,True,economics,b16d694e14e1baee
post_008679,thread_03018,user_0148,2024-03-18 17:11:26,Change my mind: Housing market cools in Eastern Europe,False,economics,fa009bf9cb5c0991
post_008680,thread_03018,user_0228,2024-03-18 17:16:38,Oil prices surge after hacking scandal,True,economics,1784f2dd4ca23d92
post_008681,thread_03019,user_0243,2024-03-18 18:27:23,Healthcare reform proposal faces opposition from corporations,False,politics,dcb001ac20da19d4
post_008682,thread_03019,user_0239,2024-03-18 18:31:38,Syria conflict enters new phase with US involvement. Wow just wow.,True,geopolitics,4960459bfb6e4a91
post_008683,thread_03020,user_0243,2024-03-18 18:45:43,New Microsoft product disrupts retail market,False,tech,dcb001ac20da19d4
post_008684,thread_03020,user_0205,2024-03-18 18:59:24,This is concerning because New superhero film breaks box office records,True,culture,b3b00630b17f1963
post_008685,thread_03020,user_0221,2024-03-18 18:59:51,Finally some good news - Electric vehicle sales surge in Eastern Europe,True,tech,8825a4d7d417c6f8
post_008686,thread_03020,user_0191,2024-03-18 19:09:49,Data privacy concerns grow around targeted advertising. As expected.,True,tech,a992eabf8d945b65
post_008687,thread_03021,user_0088,2024-03-18 19:25:39,Finally some good news - Banking crisis affects Eastern Europe economy. The implications are staggering.,False,economics,5fa1c5b3e1f58c47
post_008688,thread_03022,user_0232,2024-03-18 19:28:08,Breaking: New superhero film breaks box office records,False,culture,4c9fa495e56c5490
post_008689,thread_03022,user_0238,2024-03-18 19:43:02,Cryptocurrency Bitcoin crashes after hacking scandal,True,tech,46f2c35ee1c3e090
post_008690,thread_03022,user_0227,2024-03-18 20:19:15,Sports team Yankees wins championship,True,culture,1c1b6155c79edd2e
post_008691,thread_03023,user_0241,2024-03-18 20:45:18,Nobody is talking about how Taylor Swift controversy sparks online debate. The implications are staggering.,False,culture,33ad7943fdd11301
post_008692,thread_03024,user_0223,2024-03-18 20:53:03,The mainstream media ignores that Climate policy debate intensifies in Asia Pacific,False,politics,04f4dd6c25f9518f
post_008693,thread_03024,user_0217,2024-03-18 21:21:53,Fashion week highlights vintage styles,True,culture,e0c5b4b068e0ab11
post_008694,thread_03024,user_0205,2024-03-18 21:34:55,Reminder: Inflation reaches 7.5% in India,True,economics,b3b00630b17f1963
post_008695,thread_03024,user_0236,2024-03-18 22:07:16,Gun control legislation proposed after market manipulation. Absolutely ridiculous.,True,politics,0f357c49c8666c81
post_008696,thread_03025,user_0244,2024-03-18 22:09:53,Stock market volatility continues amid banking crisis,False,economics,59a2ecc03cd6dcf2
post_008697,thread_03026,user_0146,2024-03-18 22:17:48,Gun control legislation proposed after hacking scandal. Not surprised.,False,politics,c9f9da164efb0ad2
post_008698,thread_03027,user_0105,2024-03-18 22:32:03,Breaking: 5G rollout continues despite health concerns,False,tech,ed06a035f6393562
post_008699,thread_03027,user_0207,2024-03-18 22:38:01,Election fraud claims investigated in Texas,True,politics,2965ec591ac23102
post_008700,thread_03027,user_0178,2024-03-18 22:45:24,Calling it now: Supreme Court ruling on climate commitments divides nation. This is huge.,True,politics,b1006927124afa33
post_008701,thread_03027,user_0192,2024-03-18 22:56:33,Finally some good news - Electric vehicle sales surge in Asia Pacific,True,tech,5c512d03340c9d6c
post_008702,thread_03028,user_0242,2024-03-18 22:57:09,North Korea tests new missile amid international pressure. Wow just wow.,False,geopolitics,bf216b7ac5143eb0
post_008703,thread_03028,user_0237,2024-03-18 23:17:22,Unemployment drops to 4.2% in services,True,economics,ae082773676c293c
post_008704,thread_03028,user_0124,2024-03-19 00:08:39,Syria conflict enters new phase with Turkey involvement,True,geopolitics,ecde47698673143e
post_008705,thread_03029,user_0162,2024-03-19 00:37:50,Social media platform Amazon changes data collection,False,tech,9bbc3af4171b5180
post_008706,thread_03029,user_0109,2024-03-19 00:46:13,Reminder: Quantum computing breakthrough at Google,True,tech,4d2457a867397e12
post_008707,thread_03029,user_0218,2024-03-19 00:49:22,Stock market volatility continues amid energy shortage,True,economics,460a41afcaf1d111
post_008708,thread_03030,user_0236,2024-03-19 01:03:21,Breaking: Unemployment drops to 4.2% in technology,False,economics,0f357c49c8666c81
post_008709,thread_03031,user_0191,2024-03-19 01:09:47,Unemployment drops to 4.2% in technology,False,economics,a992eabf8d945b65
post_008710,thread_03031,user_0190,2024-03-19 01:12:34,Banking crisis affects Southeast Asia economy. Mark my words.,True,economics,d2f8eb1ee8a3fe80
post_008711,thread_03032,user_0195,2024-03-19 01:23:24,Fashion week highlights sustainable styles,False,culture,b55889cb5f413d9d
post_008712,thread_03033,user_0030,2024-03-19 01:42:17,Banking crisis affects Southeast Asia economy,False,economics,438ab81f0804e929
post_008713,thread_03034,user_0229,2024-03-19 01:51:04,Ukraine conflict affects global grain supply chains,False,geopolitics,9e3cb742a47939b0
post_008714,thread_03034,user_0226,2024-03-19 01:52:46,Immigration policy changes spark debate in Poland,True,politics,67449d50a938fc0b
post_008715,thread_03034,user_0215,2024-03-19 01:55:34,Nobody is talking about how Unemployment drops to 3.8% in manufacturing,True,economics,15ab04b59e9647d2
post_008716,thread_03034,user_0068,2024-03-19 01:56:16,AI advancement in content moderation raises ethical questions,True,tech,9bb4b610997b1ef1
post_008717,thread_03034,user_0165,2024-03-19 02:00:51,Ukraine conflict affects global natural gas supply chains,True,geopolitics,4947860e008a5dcf
post_008718,thread_03034,user_0194,2024-03-19 02:06:53,Tech workers strike at Amazon over human rights violations,True,tech,605e97108900369e
post_008719,thread_03034,user_0242,2024-03-19 02:18:26,NATO expansion continues to be debated in Japan,True,geopolitics,bf216b7ac5143eb0
post_008720,thread_03034,user_0055,2024-03-19 02:22:02,Voting rights legislation stalls in House,True,politics,939da268666f74a8
post_008721,thread_03034,user_0205,2024-03-19 02:32:16,New Apple product disrupts finance market,True,tech,b3b00630b17f1963
post_008722,thread_03034,user_0127,2024-03-19 02:36:57,Calling it now: Federal Reserve considers lowering on interest rates,True,economics,ab66e2c7fca90354
post_008723,thread_03035,user_0205,2024-03-19 02:50:16,Israel and Palestine negotiations stall over security guarantees,False,geopolitics,b3b00630b17f1963
post_008724,thread_03035,user_0181,2024-03-19 02:54:49,Cybersecurity breach at Tesla affects millions,True,tech,074a725ea819ac30
post_008725,thread_03036,user_0139,2024-03-19 02:57:19,Unemployment drops to 5.1% in technology. Mark my words.,False,economics,dfa0b48041bf3c99
post_008726,thread_03036,user_0238,2024-03-19 03:20:48,Video game battle royale launches with AI companions,True,culture,46f2c35ee1c3e090
post_008727,thread_03037,user_0215,2024-03-19 03:25:28,Voting rights legislation stalls in Senate. Not surprised.,False,politics,15ab04b59e9647d2
post_008728,thread_03037,user_0217,2024-03-19 03:35:57,New Amazon product disrupts retail market,True,tech,e0c5b4b068e0ab11
post_008729,thread_03038,user_0237,2024-03-19 03:37:23,Sports team Patriots wins championship. Absolutely ridiculous.,False,culture,ae082773676c293c
post_008730,thread_03038,user_0176,2024-03-19 03:48:28,Syria conflict enters new phase with Turkey involvement. As expected.,True,geopolitics,0118124b0e55a7b9
post_008731,thread_03038,user_0206,2024-03-19 03:53:12,Finally some good news - Electric vehicle sales surge in Latin America,True,tech,5370d0be6e932d93
post_008732,thread_03038,user_0196,2024-03-19 04:07:09,The mainstream media ignores that Stock market volatility continues amid supply chain disruption,True,economics,f3d340fe34b16f61
post_008733,thread_03039,user_0241,2024-03-19 04:40:57,Oil prices surge after market manipulation,False,economics,33ad7943fdd11301
post_008734,thread_03039,user_0110,2024-03-19 05:06:15,Banking crisis affects Southeast Asia economy. Not surprised.,True,economics,2af1739981dd3b03
post_008735,thread_03039,user_0112,2024-03-19 05:26:31,Video game FPS shooter launches with cross-platform play,True,culture,90fe75a99bed3f06
post_008736,thread_03040,user_0244,2024-03-19 05:35:47,Sports team Lakers wins championship,False,culture,59a2ecc03cd6dcf2
post_008737,thread_03040,user_0129,2024-03-19 06:08:52,Syria conflict enters new phase with US involvement. Mark my words.,True,geopolitics,a8850a46a282b094
post_008738,thread_03041,user_0129,2024-03-19 06:10:59,Change my mind: Cybersecurity breach at OpenAI affects millions,False,tech,a8850a46a282b094
post_008739,thread_03041,user_0247,2024-03-19 06:14:28,Immigration policy changes spark debate in India. Mark my words.,True,politics,127d86b91e9b5ef0
post_008740,thread_03042,user_0115,2024-03-19 06:29:57,Tech workers strike at Google over climate commitments,False,tech,d7666a381bf0b8f2
post_008741,thread_03042,user_0207,2024-03-19 06:47:43,Streaming platform Apple releases documentary,True,culture,2965ec591ac23102
post_008742,thread_03042,user_0245,2024-03-19 06:58:44,Art exhibition on prisoner exchanges opens at Met,True,culture,d00ebbca9e619b22
post_008743,thread_03042,user_0236,2024-03-19 07:36:01,Tax reform plan targets small businesses,True,politics,0f357c49c8666c81
post_008744,thread_03043,user_0213,2024-03-19 07:40:56,Calling it now: Stock market volatility continues amid supply chain disruption,False,economics,8cd50f1de220e42f
post_008745,thread_03043,user_0223,2024-03-19 07:45:31,5G rollout continues despite cost issues,True,tech,04f4dd6c25f9518f
post_008746,thread_03044,user_0182,2024-03-19 07:58:25,Corporate merger between Microsoft and Whole Foods announced,False,economics,0294063cc99d79ee
post_008747,thread_03044,user_0193,2024-03-19 08:11:51,Hot take: Electric vehicle sales surge in Middle East. About time.,True,tech,545936c6a25188b7
post_008748,thread_03044,user_0204,2024-03-19 08:15:07,Unemployment drops to 5.1% in retail. Not surprised.,True,economics,82db64d778a0af18
post_008749,thread_03045,user_0202,2024-03-19 08:20:27,Video game RPG launches with AI companions,False,culture,2f6dd4c2bbb80916
post_008750,thread_03046,user_0247,2024-03-19 08:44:23,Federal Reserve considers lowering on interest rates,False,economics,127d86b91e9b5ef0
post_008751,thread_03047,user_0090,2024-03-19 08:51:56,Cryptocurrency Ethereum crashes after market manipulation,False,tech,20ace132565bace3
post_008752,thread_03047,user_0246,2024-03-19 08:59:16,Healthcare reform proposal faces opposition from corporations. Not surprised.,True,politics,28b673bd0664ebac
post_008753,thread_03048,user_0174,2024-03-19 09:00:20,Election fraud claims investigated in Texas,False,politics,81c4677319ec1a8a
post_008754,thread_03049,user_0129,2024-03-19 09:03:27,Election fraud claims investigated in Texas,False,politics,a8850a46a282b094
post_008755,thread_03050,user_0152,2024-03-19 09:42:39,Art exhibition on settlements opens at Met,False,culture,b16d694e14e1baee
post_008756,thread_03050,user_0210,2024-03-19 09:48:17,Unemployment drops to 7.5% in manufacturing,True,economics,ba06957e21ff5c4f
post_008757,thread_03051,user_0101,2024-03-19 09:51:27,Trump announces campaign for governor. History will remember this.,False,politics,deeaf60c0445b9b2
post_008758,thread_03051,user_0208,2024-03-19 10:22:35,Nobody is talking about how Fashion week highlights vintage styles,True,culture,935b04e6b84355d3
post_008759,thread_03051,user_0228,2024-03-19 10:23:05,Unpopular opinion: Russia and China are strengthening their alliance in Eastern Europe,True,geopolitics,1784f2dd4ca23d92
post_008760,thread_03052,user_0243,2024-03-19 10:24:01,Unemployment drops to 5.1% in manufacturing,False,economics,dcb001ac20da19d4
post_008761,thread_03052,user_0148,2024-03-19 10:32:11,Immigration policy changes spark debate in Brazil. History will remember this.,True,politics,fa009bf9cb5c0991
post_008762,thread_03053,user_0156,2024-03-19 10:33:00,This aged well... Social media platform Amazon changes algorithm transparency. This is huge.,False,tech,09267e4fd39e5c34
post_008763,thread_03053,user_0136,2024-03-19 10:42:41,Hot take: Cancel culture discussion focuses on influencer,True,culture,2a2faf4510c6b9dd
post_008764,thread_03053,user_0139,2024-03-19 10:48:15,Tech workers strike at Google over territorial disputes. This won't end well.,True,tech,dfa0b48041bf3c99
post_008765,thread_03054,user_0234,2024-03-19 10:50:19,Federal Reserve considers holding on interest rates. Mark my words.,False,economics,62f783f20d8a7eff
post_008766,thread_03054,user_0118,2024-03-19 11:27:56,Quantum computing breakthrough at IBM,True,tech,48e83081f4d7af88
post_008767,thread_03054,user_0129,2024-03-19 11:36:26,NATO expansion continues to be debated in South Korea,True,geopolitics,a8850a46a282b094
post_008768,thread_03055,user_0223,2024-03-19 11:38:43,Social media platform Microsoft changes algorithm transparency,False,tech,04f4dd6c25f9518f
post_008769,thread_03056,user_0220,2024-03-19 11:45:05,Housing market cools in Southeast Asia,False,economics,4679750df1c347ad
post_008770,thread_03056,user_0050,2024-03-19 11:45:47,Newsom announces campaign for governor,True,politics,9d5263d3b6ced67a
post_008771,thread_03057,user_0203,2024-03-19 11:59:35,Russia and China are strengthening their alliance in Middle East. About time.,False,geopolitics,de771d7f55a62ce1
post_008772,thread_03057,user_0246,2024-03-19 12:15:26,The mainstream media ignores that New superhero film breaks box office records,True,culture,28b673bd0664ebac
post_008773,thread_03057,user_0229,2024-03-19 12:30:21,Reminder: Election fraud claims investigated in Florida. The implications are staggering.,True,politics,9e3cb742a47939b0
post_008774,thread_03057,user_0215,2024-03-19 12:49:29,Corporate merger between Google and Twitter announced,True,economics,15ab04b59e9647d2
post_008775,thread_03057,user_0165,2024-03-19 12:58:40,Change my mind: Fashion week highlights vintage styles,True,culture,4947860e008a5dcf
post_008776,thread_03058,user_0215,2024-03-19 13:01:16,Syria conflict enters new phase with Saudi Arabia involvement,False,geopolitics,15ab04b59e9647d2
post_008777,thread_03059,user_0226,2024-03-19 13:05:23,Tech workers strike at Microsoft over climate commitments. Not surprised.,False,tech,67449d50a938fc0b
post_008778,thread_03060,user_0207,2024-03-19 13:25:17,Sports team Yankees wins championship,False,culture,2965ec591ac23102
post_008779,thread_03060,user_0245,2024-03-19 13:27:33,Unpopular opinion: Syria conflict enters new phase with US involvement. Wow just wow.,True,geopolitics,d00ebbca9e619b22
post_008780,thread_03060,user_0202,2024-03-19 13:39:55,Inflation reaches 4.2% in India,True,economics,2f6dd4c2bbb80916
post_008781,thread_03060,user_0228,2024-03-19 14:26:01,This is concerning because AI advancement in content moderation raises ethical questions. About time.,True,tech,1784f2dd4ca23d92
post_008782,thread_03060,user_0244,2024-03-19 14:26:27,Corporate merger between Microsoft and Activision announced,True,economics,59a2ecc03cd6dcf2
post_008783,thread_03061,user_0206,2024-03-19 14:27:08,Quantum computing breakthrough at MIT,False,tech,5370d0be6e932d93
post_008784,thread_03061,user_0246,2024-03-19 14:28:07,Stock market volatility continues amid energy shortage. Absolutely ridiculous.,True,economics,28b673bd0664ebac
post_008785,thread_03061,user_0236,2024-03-19 15:41:06,The mainstream media ignores that Oil prices surge after hacking scandal,True,economics,0f357c49c8666c81
post_008786,thread_03062,user_0239,2024-03-19 15:47:41,Banking crisis affects Southeast Asia economy. The implications are staggering.,False,economics,4960459bfb6e4a91
post_008787,thread_03062,user_0130,2024-03-19 16:10:02,Sports team Yankees wins championship,True,culture,4a17c037e31abbee
post_008788,thread_03062,user_0084,2024-03-19 16:10:29,Fashion week highlights vintage styles,True,culture,e13552ab49728c82
post_008789,thread_03062,user_0178,2024-03-19 16:31:00,EU sanctions target France over territorial disputes,True,geopolitics,b1006927124afa33
post_008790,thread_03062,user_0161,2024-03-19 16:31:09,5G rollout continues despite cost issues,True,tech,24d34b44b9ce90b9
post_008791,thread_03063,user_0176,2024-03-19 17:02:17,The UN Security Council discusses climate commitments in emergency session,False,geopolitics,0118124b0e55a7b9
post_008792,thread_03063,user_0246,2024-03-19 17:08:00,Nobody is talking about how Corporate merger between Microsoft and Whole Foods announced,True,economics,28b673bd0664ebac
post_008793,thread_03064,user_0241,2024-03-19 17:08:04,Finally some good news - Corporate merger between Google and Activision announced,False,economics,33ad7943fdd11301
post_008794,thread_03065,user_0176,2024-03-19 17:10:01,Climate policy debate intensifies in Eastern Europe,False,politics,0118124b0e55a7b9
post_008795,thread_03065,user_0063,2024-03-19 17:12:14,Housing market cools in Middle East,True,economics,29c4afb947d39d51
post_008796,thread_03066,user_0243,2024-03-19 17:14:29,Kanye West controversy sparks online debate,False,culture,dcb001ac20da19d4
post_008797,thread_03067,user_0145,2024-03-19 17:22:38,Calling it now: Banking crisis affects Eastern Europe economy,False,economics,87255a85a87cd56e
post_008798,thread_03067,user_0199,2024-03-19 17:26:37,Banking crisis affects Eastern Europe economy,True,economics,9be99e37cab0c66c
post_008799,thread_03067,user_0201,2024-03-19 17:29:23,Taiwan tensions escalate as Saudi Arabia makes statement,True,geopolitics,cd42e9f21425edfb
post_008800,thread_03067,user_0243,2024-03-19 17:29:57,Inflation reaches 4.2% in Germany,True,economics,dcb001ac20da19d4
post_008801,thread_03067,user_0144,2024-03-19 17:37:10,Thoughts? Elon Musk controversy sparks online debate,True,culture,97fb8e33e2a147ab
post_008802,thread_03068,user_0202,2024-03-19 17:46:52,NATO expansion continues to be debated in Germany,False,geopolitics,2f6dd4c2bbb80916
post_008803,thread_03068,user_0105,2024-03-19 18:19:12,The UN Security Council discusses territorial disputes in emergency session,True,geopolitics,ed06a035f6393562
post_008804,thread_03069,user_0229,2024-03-19 18:24:57,Video game FPS shooter launches with VR support,False,culture,9e3cb742a47939b0
post_008805,thread_03070,user_0218,2024-03-19 18:40:32,Reminder: Climate policy debate intensifies in Middle East,False,politics,460a41afcaf1d111
post_008806,thread_03070,user_0214,2024-03-19 18:42:13,Streaming platform Google releases reality show,True,culture,5a54b824f99a262d
post_008807,thread_03070,user_0244,2024-03-19 18:45:24,Hot take: Housing market cools in Eastern Europe,True,economics,59a2ecc03cd6dcf2
post_008808,thread_03071,user_0191,2024-03-19 18:50:34,New action movie breaks box office records,False,culture,a992eabf8d945b65
post_008809,thread_03071,user_0117,2024-03-19 18:51:58,Quantum computing breakthrough at IBM,True,tech,0f4fdfc07010d08b
post_008810,thread_03071,user_0237,2024-03-19 19:08:47,Gun control legislation proposed after market manipulation,True,politics,ae082773676c293c
post_008811,thread_03072,user_0102,2024-03-19 19:22:33,New action movie breaks box office records. Absolutely ridiculous.,False,culture,c975b080359ab07a
post_008812,thread_03073,user_0236,2024-03-19 19:36:05,Immigration policy changes spark debate in Egypt,False,politics,0f357c49c8666c81
post_008813,thread_03073,user_0138,2024-03-19 19:41:09,Thread: Housing market cools in Eastern Europe. As expected.,True,economics,dda1d6eabe077768
post_008814,thread_03073,user_0232,2024-03-19 19:52:55,Nobody is talking about how Book bans debated in New York schools,True,culture,4c9fa495e56c5490
post_008815,thread_03073,user_0037,2024-03-19 20:51:39,Breaking: Climate policy debate intensifies in Eastern Europe,True,politics,8ea413c4340af14d
post_008816,thread_03073,user_0108,2024-03-19 20:56:43,Russia and China are strengthening their alliance in Latin America,True,geopolitics,3ecdfa2f4918dba6
post_008817,thread_03074,user_0248,2024-03-19 20:59:49,Corporate merger between Microsoft and Activision announced,False,economics,a9f2dc35f3bba0cb
post_008818,thread_03074,user_0216,2024-03-19 21:04:15,Cancel culture discussion focuses on athlete. This is huge.,True,culture,e6bf19b7faf0dbda
post_008819,thread_03074,user_0227,2024-03-19 21:18:21,Syria conflict enters new phase with China involvement,True,geopolitics,1c1b6155c79edd2e
post_008820,thread_03075,user_0104,2024-03-19 21:20:36,This is concerning because Corporate merger between Google and Whole Foods announced. Absolutely ridiculous.,False,economics,37c0795536700dd2
post_008821,thread_03075,user_0208,2024-03-19 21:29:39,Sports team Lakers wins championship. As expected.,True,culture,935b04e6b84355d3
post_008822,thread_03075,user_0006,2024-03-19 21:38:22,Calling it now: Police reform protests continue in Portland,True,politics,9684e5532fa4732c
post_008823,thread_03076,user_0198,2024-03-19 21:48:00,Quantum computing breakthrough at Stanford,False,tech,a8623eff67b81196
post_008824,thread_03076,user_0245,2024-03-19 22:39:24,Tax reform plan targets small businesses. This is huge.,True,politics,d00ebbca9e619b22
post_008825,thread_03076,user_0131,2024-03-19 22:43:20,Trade war between EU and Mexico escalates,True,economics,9c9e9600c5211e96
post_008826,thread_03076,user_0218,2024-03-19 22:47:55,Taylor Swift controversy sparks online debate. About time.,True,culture,460a41afcaf1d111
post_008827,thread_03076,user_0235,2024-03-19 23:02:48,The mainstream media ignores that Trade war between EU and Mexico escalates,True,economics,c52f9c736782f7e3
post_008828,thread_03077,user_0069,2024-03-19 23:08:23,Cybersecurity breach at Tesla affects millions. History will remember this.,False,tech,244df4be61d50b2c
post_008829,thread_03077,user_0108,2024-03-19 23:36:05,Tax reform plan targets small businesses. As expected.,True,politics,3ecdfa2f4918dba6
post_008830,thread_03078,user_0241,2024-03-19 23:51:00,Cancel culture discussion focuses on athlete,False,culture,33ad7943fdd11301
post_008831,thread_03078,user_0189,2024-03-20 00:05:55,The UN Security Council discusses trade agreements in emergency session. History will remember this.,True,geopolitics,dedcce6329bf34e1
post_008832,thread_03078,user_0185,2024-03-20 00:34:36,Climate policy debate intensifies in Middle East,True,politics,acdf9cb5c54560aa
post_008833,thread_03078,user_0177,2024-03-20 00:44:19,New action movie breaks box office records,True,culture,9db6ad32ed24f35f
post_008834,thread_03078,user_0206,2024-03-20 01:06:14,Data privacy concerns grow around location tracking,True,tech,5370d0be6e932d93
post_008835,thread_03079,user_0147,2024-03-20 01:14:02,Thread: Minimum wage debate continues in California,False,economics,b28dd76ab693e27e
post_008836,thread_03079,user_0153,2024-03-20 01:38:38,Quantum computing breakthrough at Stanford. This is huge.,True,tech,725bfdd2be176fd5
post_008837,thread_03079,user_0194,2024-03-20 01:41:51,Quantum computing breakthrough at MIT,True,tech,605e97108900369e
post_008838,thread_03080,user_0110,2024-03-20 01:47:50,North Korea tests new satellite amid international pressure,False,geopolitics,2af1739981dd3b03
post_008839,thread_03080,user_0074,2024-03-20 01:50:49,Stock market volatility continues amid banking crisis,True,economics,274dd847436ac416
post_008840,thread_03080,user_0245,2024-03-20 01:54:08,Nobody is talking about how NATO expansion continues to be debated in Turkey,True,geopolitics,d00ebbca9e619b22
post_008841,thread_03080,user_0209,2024-03-20 02:10:41,Ukraine conflict affects global grain supply chains,True,geopolitics,53fe3d89f0ab0a45
post_008842,thread_03080,user_0135,2024-03-20 02:20:44,Police reform protests continue in Chicago,True,politics,620050b45390b21d
post_008843,thread_03081,user_0247,2024-03-20 02:27:10,Cryptocurrency Ethereum crashes after market manipulation,False,tech,127d86b91e9b5ef0
post_008844,thread_03081,user_0045,2024-03-20 02:32:32,Police reform protests continue in Minneapolis,True,politics,9e97d7be0c3a5e31
post_008845,thread_03082,user_0234,2024-03-20 02:50:49,Thread: Stock market volatility continues amid supply chain disruption,False,economics,62f783f20d8a7eff
post_008846,thread_03083,user_0195,2024-03-20 02:58:32,Inflation reaches 3.8% in Japan,False,economics,b55889cb5f413d9d
post_008847,thread_03083,user_0240,2024-03-20 03:30:43,Inflation reaches 5.1% in Japan. This is huge.,True,economics,ef167b830a6be4e5
post_008848,thread_03083,user_0228,2024-03-20 03:36:56,Immigration policy changes spark debate in Brazil. The implications are staggering.,True,politics,1784f2dd4ca23d92
post_008849,thread_03083,user_0134,2024-03-20 03:38:19,Breaking: Supreme Court ruling on human rights violations divides nation,True,politics,eed0a46550897707
post_008850,thread_03084,user_0200,2024-03-20 03:45:33,Iran nuclear program raises concerns in Africa,False,geopolitics,efa8382f50baae3a
post_008851,thread_03084,user_0138,2024-03-20 03:45:57,Breaking: Kanye West controversy sparks online debate,True,culture,dda1d6eabe077768
post_008852,thread_03085,user_0195,2024-03-20 03:49:50,Book bans debated in Texas schools,False,culture,b55889cb5f413d9d
post_008853,thread_03085,user_0240,2024-03-20 04:34:58,This is concerning because Election fraud claims investigated in Florida. This won't end well.,True,politics,ef167b830a6be4e5
post_008854,thread_03085,user_0112,2024-03-20 04:42:11,Inflation reaches 3.8% in India,True,economics,90fe75a99bed3f06
post_008855,thread_03085,user_0175,2024-03-20 04:54:28,Thread: Climate policy debate intensifies in Middle East,True,politics,6192e9e5d9f3e36f
